"","Address"
"607","027 Clenagh,Clare,Ireland"
"608","027 Clenagh,Clare,Ireland"
"609","027 Clenagh,Clare,Ireland"
"610","027 Clenagh,Clare,Ireland"
"611","027 Clenagh,Clare,Ireland"
"612","027 Clenagh,Clare,Ireland"
"613","027 Clenagh,Clare,Ireland"
"614","027 Clenagh,Clare,Ireland"
"615","027 Clenagh,Clare,Ireland"
"616","027 Clenagh,Clare,Ireland"
"617","027 Clenagh,Clare,Ireland"
"618","027 Clenagh,Clare,Ireland"
"619","027 Clenagh,Clare,Ireland"
"620","027 Clenagh,Clare,Ireland"
"621","027 Clenagh,Clare,Ireland"
"622","027 Clenagh,Clare,Ireland"
"623","027 Clenagh,Clare,Ireland"
"624","027 Clenagh,Clare,Ireland"
"625","027 Clenagh,Clare,Ireland"
"626","027 Clenagh,Clare,Ireland"
"627","051 Cloghaun,Clare,Ireland"
"628","109 Cloghera,Clare,Ireland"
"629","109 Cloghera,Clare,Ireland"
"630","067 Clondagad,Clare,Ireland"
"631","067 Clondagad,Clare,Ireland"
"632","078 Cloonadrum,Clare,Ireland"
"633","078 Cloonadrum,Clare,Ireland"
"634","078 Cloonadrum,Clare,Ireland"
"635","052 Cloonanaha,Clare,Ireland"
"636","079 Clooncoorha,Clare,Ireland"
"637","079 Clooncoorha,Clare,Ireland"
"638","053 Clooney,Clare,Ireland"
"639","141 Clooney,Clare,Ireland"
"640","141 Clooney,Clare,Ireland"
"641","110 Cloontra,Clare,Ireland"
"642","126 Cloonusker,Clare,Ireland"
"643","068 Coolmeen,Clare,Ireland"
"644","127 Coolreagh,Clare,Ireland"
"645","080 Cooraclare,Clare,Ireland"
"646","080 Cooraclare,Clare,Ireland"
"647","019 Corrofin,Clare,Ireland"
"648","019 Corrofin,Clare,Ireland"
"649","019 Corrofin,Clare,Ireland"
"650","019 Corrofin,Clare,Ireland"
"651","019 Corrofin,Clare,Ireland"
"652","019 Corrofin,Clare,Ireland"
"653","111 Cratloe,Clare,Ireland"
"654","111 Cratloe,Clare,Ireland"
"655","111 Cratloe,Clare,Ireland"
"656","111 Cratloe,Clare,Ireland"
"657","111 Cratloe,Clare,Ireland"
"658","081 Creegh,Clare,Ireland"
"659","081 Creegh,Clare,Ireland"
"660","028 Crusheen,Clare,Ireland"
"661","028 Crusheen,Clare,Ireland"
"662","028 Crusheen,Clare,Ireland"
"663","028 Crusheen,Clare,Ireland"
"664","142 Dangan,Clare,Ireland"
"665","009 Derreen,Clare,Ireland"
"666","129 Derrynagittagh,Clare,Ireland"
"667","082 Doonbeg,Clare,Ireland"
"668","082 Doonbeg,Clare,Ireland"
"669","082 Doonbeg,Clare,Ireland"
"670","082 Doonbeg,Clare,Ireland"
"671","029 Doora,Clare,Ireland"
"672","029 Doora,Clare,Ireland"
"673","029 Doora,Clare,Ireland"
"674","029 Doora,Clare,Ireland"
"675","029 Doora,Clare,Ireland"
"676","029 Doora,Clare,Ireland"
"677","010 Drumcreehy,Clare,Ireland"
"678","010 Drumcreehy,Clare,Ireland"
"679","010 Drumcreehy,Clare,Ireland"
"680","083 Drumellihy,Clare,Ireland"
"681","083 Drumellihy,Clare,Ireland"
"682","030 Drumline,Clare,Ireland"
"683","030 Drumline,Clare,Ireland"
"684","030 Drumline,Clare,Ireland"
"685","130 Drummaan,Clare,Ireland"
"686","130 Drummaan,Clare,Ireland"
"687","130 Drummaan,Clare,Ireland"
"688","031 Dysert,Clare,Ireland"
"689","084 Einagh,Clare,Ireland"
"690","032 Ennis Rural,Clare,Ireland"
"691","032 Ennis Rural,Clare,Ireland"
"692","032 Ennis Rural,Clare,Ireland"
"693","032 Ennis Rural,Clare,Ireland"
"694","032 Ennis Rural,Clare,Ireland"
"695","032 Ennis Rural,Clare,Ireland"
"696","032 Ennis Rural,Clare,Ireland"
"697","032 Ennis Rural,Clare,Ireland"
"698","032 Ennis Rural,Clare,Ireland"
"699","032 Ennis Rural,Clare,Ireland"
"700","032 Ennis Rural,Clare,Ireland"
"701","032 Ennis Rural,Clare,Ireland"
"702","032 Ennis Rural,Clare,Ireland"
"703","032 Ennis Rural,Clare,Ireland"
"704","032 Ennis Rural,Clare,Ireland"
"705","032 Ennis Rural,Clare,Ireland"
"706","032 Ennis Rural,Clare,Ireland"
"707","032 Ennis Rural,Clare,Ireland"
"708","032 Ennis Rural,Clare,Ireland"
"709","032 Ennis Rural,Clare,Ireland"
"710","032 Ennis Rural,Clare,Ireland"
"711","032 Ennis Rural,Clare,Ireland"
"712","032 Ennis Rural,Clare,Ireland"
"713","032 Ennis Rural,Clare,Ireland"
"714","032 Ennis Rural,Clare,Ireland"
"715","032 Ennis Rural,Clare,Ireland"
"716","032 Ennis Rural,Clare,Ireland"
"717","032 Ennis Rural,Clare,Ireland"
"718","032 Ennis Rural,Clare,Ireland"
"719","032 Ennis Rural,Clare,Ireland"
"720","032 Ennis Rural,Clare,Ireland"
"721","032 Ennis Rural,Clare,Ireland"
"722","032 Ennis Rural,Clare,Ireland"
"723","032 Ennis Rural,Clare,Ireland"
"724","032 Ennis Rural,Clare,Ireland"
"725","032 Ennis Rural,Clare,Ireland"
"726","032 Ennis Rural,Clare,Ireland"
"727","032 Ennis Rural,Clare,Ireland"
"728","032 Ennis Rural,Clare,Ireland"
"729","032 Ennis Rural,Clare,Ireland"
"730","032 Ennis Rural,Clare,Ireland"
"731","032 Ennis Rural,Clare,Ireland"
"732","032 Ennis Rural,Clare,Ireland"
"733","032 Ennis Rural,Clare,Ireland"
"734","032 Ennis Rural,Clare,Ireland"
"735","032 Ennis Rural,Clare,Ireland"
"736","032 Ennis Rural,Clare,Ireland"
"737","032 Ennis Rural,Clare,Ireland"
"738","032 Ennis Rural,Clare,Ireland"
"739","032 Ennis Rural,Clare,Ireland"
"740","032 Ennis Rural,Clare,Ireland"
"741","032 Ennis Rural,Clare,Ireland"
"742","032 Ennis Rural,Clare,Ireland"
"743","032 Ennis Rural,Clare,Ireland"
"744","032 Ennis Rural,Clare,Ireland"
"745","032 Ennis Rural,Clare,Ireland"
"746","032 Ennis Rural,Clare,Ireland"
"747","032 Ennis Rural,Clare,Ireland"
"748","032 Ennis Rural,Clare,Ireland"
"749","032 Ennis Rural,Clare,Ireland"
"750","032 Ennis Rural,Clare,Ireland"
"751","032 Ennis Rural,Clare,Ireland"
"752","032 Ennis Rural,Clare,Ireland"
"753","032 Ennis Rural,Clare,Ireland"
"754","032 Ennis Rural,Clare,Ireland"
"755","032 Ennis Rural,Clare,Ireland"
"756","032 Ennis Rural,Clare,Ireland"
"757","032 Ennis Rural,Clare,Ireland"
"758","002 Ennis No. 2 Urban,Clare,Ireland"
"759","002 Ennis No. 2 Urban,Clare,Ireland"
"760","002 Ennis No. 2 Urban,Clare,Ireland"
"761","002 Ennis No. 2 Urban,Clare,Ireland"
"762","002 Ennis No. 2 Urban,Clare,Ireland"
"763","002 Ennis No. 2 Urban,Clare,Ireland"
"764","002 Ennis No. 2 Urban,Clare,Ireland"
"765","002 Ennis No. 2 Urban,Clare,Ireland"
"766","002 Ennis No. 2 Urban,Clare,Ireland"
"767","054 Ennistimon,Clare,Ireland"
"768","054 Ennistimon,Clare,Ireland"
"769","054 Ennistimon,Clare,Ireland"
"770","054 Ennistimon,Clare,Ireland"
"771","054 Ennistimon,Clare,Ireland"
"772","054 Ennistimon,Clare,Ireland"
"773","054 Ennistimon,Clare,Ireland"
"774","054 Ennistimon,Clare,Ireland"
"775","054 Ennistimon,Clare,Ireland"
"776","054 Ennistimon,Clare,Ireland"
"777","054 Ennistimon,Clare,Ireland"
"778","112 Fahymore,Clare,Ireland"
"779","131 Feakle,Clare,Ireland"
"780","055 Formoyle,Clare,Ireland"
"781","033 Furroor,Clare,Ireland"
"782","143 Glendree,Clare,Ireland"
"783","085 Glenmore,Clare,Ireland"
"784","085 Glenmore,Clare,Ireland"
"785","086 Kilballyowen,Clare,Ireland"
"786","069 Kilchreest,Clare,Ireland"
"787","069 Kilchreest,Clare,Ireland"
"788","034 Kilcloher,Clare,Ireland"
"789","034 Kilcloher,Clare,Ireland"
"790","034 Kilcloher,Clare,Ireland"
"791","087 Kilfearagh,Clare,Ireland"
"792","087 Kilfearagh,Clare,Ireland"
"793","056 Kilfenora,Clare,Ireland"
"794","056 Kilfenora,Clare,Ireland"
"795","070 Kilfiddane,Clare,Ireland"
"796","070 Kilfiddane,Clare,Ireland"
"797","088 Kilkee,Clare,Ireland"
"798","088 Kilkee,Clare,Ireland"
"799","088 Kilkee,Clare,Ireland"
"800","088 Kilkee,Clare,Ireland"
"801","144 Kilkishen,Clare,Ireland"
"802","144 Kilkishen,Clare,Ireland"
"803","144 Kilkishen,Clare,Ireland"
"804","144 Kilkishen,Clare,Ireland"
"805","071 Killadysert,Clare,Ireland"
"806","071 Killadysert,Clare,Ireland"
"807","071 Killadysert,Clare,Ireland"
"808","071 Killadysert,Clare,Ireland"
"809","134 Killaloe,Clare,Ireland"
"810","134 Killaloe,Clare,Ireland"
"811","134 Killaloe,Clare,Ireland"
"812","134 Killaloe,Clare,Ireland"
"813","134 Killaloe,Clare,Ireland"
"814","134 Killaloe,Clare,Ireland"
"815","134 Killaloe,Clare,Ireland"
"816","134 Killaloe,Clare,Ireland"
"817","145 Killanena,Clare,Ireland"
"818","035 Killanniv,Clare,Ireland"
"819","035 Killanniv,Clare,Ireland"
"820","035 Killanniv,Clare,Ireland"
"821","035 Killanniv,Clare,Ireland"
"822","089 Killard,Clare,Ireland"
"823","057 Killaspuglonane,Clare,Ireland"
"824","057 Killaspuglonane,Clare,Ireland"
"825","113 Killeely,Clare,Ireland"
"826","113 Killeely,Clare,Ireland"
"827","058 Killilagh,Clare,Ireland"
"828","058 Killilagh,Clare,Ireland"
"829","058 Killilagh,Clare,Ireland"
"830","090 Killimer,Clare,Ireland"
"831","090 Killimer,Clare,Ireland"
"832","021 Killinaboy,Clare,Ireland"
"833","072 Killofin,Clare,Ireland"
"834","072 Killofin,Clare,Ireland"
"835","114 Killokennedy,Clare,Ireland"
"836","036 Killone,Clare,Ireland"
"837","036 Killone,Clare,Ireland"
"838","146 Killuran,Clare,Ireland"
"839","146 Killuran,Clare,Ireland"
"840","091 Kilmihil,Clare,Ireland"
"841","091 Kilmihil,Clare,Ireland"
"842","091 Kilmihil,Clare,Ireland"
"843","073 Kilmurry,Clare,Ireland"
"844","092 Kilmurry,Clare,Ireland"
"845","092 Kilmurry,Clare,Ireland"
"846","092 Kilmurry,Clare,Ireland"
"847","092 Kilmurry,Clare,Ireland"
"848","037 Kilnamona,Clare,Ireland"
"849","037 Kilnamona,Clare,Ireland"
"850","037 Kilnamona,Clare,Ireland"
"851","038 Kilraghtis,Clare,Ireland"
"852","038 Kilraghtis,Clare,Ireland"
"853","093 Kilrush Rural,Clare,Ireland"
"854","093 Kilrush Rural,Clare,Ireland"
"855","093 Kilrush Rural,Clare,Ireland"
"856","005 Kilrush Urban,Clare,Ireland"
"857","005 Kilrush Urban,Clare,Ireland"
"858","005 Kilrush Urban,Clare,Ireland"
"859","005 Kilrush Urban,Clare,Ireland"
"860","005 Kilrush Urban,Clare,Ireland"
"861","005 Kilrush Urban,Clare,Ireland"
"862","005 Kilrush Urban,Clare,Ireland"
"863","005 Kilrush Urban,Clare,Ireland"
"864","005 Kilrush Urban,Clare,Ireland"
"865","005 Kilrush Urban,Clare,Ireland"
"866","005 Kilrush Urban,Clare,Ireland"
"867","005 Kilrush Urban,Clare,Ireland"
"868","005 Kilrush Urban,Clare,Ireland"
"869","005 Kilrush Urban,Clare,Ireland"
"870","115 Kilseily,Clare,Ireland"
"871","115 Kilseily,Clare,Ireland"
"872","059 Kilshanny,Clare,Ireland"
"873","147 Kiltannon,Clare,Ireland"
"874","116 Kiltenanlea,Clare,Ireland"
"875","116 Kiltenanlea,Clare,Ireland"
"876","116 Kiltenanlea,Clare,Ireland"
"877","116 Kiltenanlea,Clare,Ireland"
"878","116 Kiltenanlea,Clare,Ireland"
"879","116 Kiltenanlea,Clare,Ireland"
"880","022 Kiltoraght,Clare,Ireland"
"881","039 Kinturk,Clare,Ireland"
"882","094 Knock,Clare,Ireland"
"883","095 Knocknaboley,Clare,Ireland"
"884","095 Knocknaboley,Clare,Ireland"
"885","096 Knocknagore,Clare,Ireland"
"886","148 Kyle,Clare,Ireland"
"887","117 Lackareagh,Clare,Ireland"
"888","060 Liscannor,Clare,Ireland"
"889","060 Liscannor,Clare,Ireland"
"890","074 Liscasey,Clare,Ireland"
"891","074 Liscasey,Clare,Ireland"
"892","012 Lisdoonvarna,Clare,Ireland"
"893","012 Lisdoonvarna,Clare,Ireland"
"894","012 Lisdoonvarna,Clare,Ireland"
"895","075 Lisheen,Clare,Ireland"
"896","075 Lisheen,Clare,Ireland"
"897","149 Loughea,Clare,Ireland"
"898","061 Lurraga,Clare,Ireland"
"899","062 Magherareagh,Clare,Ireland"
"900","063 Milltown Malbay,Clare,Ireland"
"901","063 Milltown Malbay,Clare,Ireland"
"902","063 Milltown Malbay,Clare,Ireland"
"903","063 Milltown Malbay,Clare,Ireland"
"904","063 Milltown Malbay,Clare,Ireland"
"905","063 Milltown Malbay,Clare,Ireland"
"906","063 Milltown Malbay,Clare,Ireland"
"907","063 Milltown Malbay,Clare,Ireland"
"908","063 Milltown Malbay,Clare,Ireland"
"909","013 Mountelva,Clare,Ireland"
"910","118 Mountievers,Clare,Ireland"
"911","118 Mountievers,Clare,Ireland"
"912","118 Mountievers,Clare,Ireland"
"913","118 Mountievers,Clare,Ireland"
"914","118 Mountievers,Clare,Ireland"
"915","135 Mountshannon,Clare,Ireland"
"916","135 Mountshannon,Clare,Ireland"
"917","135 Mountshannon,Clare,Ireland"
"918","064 Moy,Clare,Ireland"
"919","064 Moy,Clare,Ireland"
"920","064 Moy,Clare,Ireland"
"921","098 Moyarta,Clare,Ireland"
"922","098 Moyarta,Clare,Ireland"
"923","023 Muckanagh,Clare,Ireland"
"924","099 Mullagh,Clare,Ireland"
"925","150 Newgrove,Clare,Ireland"
"926","040 Newmarket,Clare,Ireland"
"927","040 Newmarket,Clare,Ireland"
"928","040 Newmarket,Clare,Ireland"
"929","040 Newmarket,Clare,Ireland"
"930","040 Newmarket,Clare,Ireland"
"931","040 Newmarket,Clare,Ireland"
"932","040 Newmarket,Clare,Ireland"
"933","014/008 Noughaval/Castletown,Clare,Ireland"
"934","119 O'Briensbridge,Clare,Ireland"
"935","136 Ogonnelloe,Clare,Ireland"
"936","136 Ogonnelloe,Clare,Ireland"
"937","136 Ogonnelloe,Clare,Ireland"
"938","015 Oughtmama,Clare,Ireland"
"939","100 Querrin,Clare,Ireland"
"940","151 Quin,Clare,Ireland"
"941","151 Quin,Clare,Ireland"
"942","151 Quin,Clare,Ireland"
"943","151 Quin,Clare,Ireland"
"944","151 Quin,Clare,Ireland"
"945","101 Rahona,Clare,Ireland"
"946","024 Rath,Clare,Ireland"
"947","016 Rathborney,Clare,Ireland"
"948","152 Rathclooney,Clare,Ireland"
"949","076 Rinealon,Clare,Ireland"
"950","153 Rossroe,Clare,Ireland"
"951","153 Rossroe,Clare,Ireland"
"952","025 Ruan,Clare,Ireland"
"953","025 Ruan,Clare,Ireland"
"954","025 Ruan,Clare,Ireland"
"955","137 Scarriff,Clare,Ireland"
"956","137 Scarriff,Clare,Ireland"
"957","137 Scarriff,Clare,Ireland"
"958","137 Scarriff,Clare,Ireland"
"959","137 Scarriff,Clare,Ireland"
"960","137 Scarriff,Clare,Ireland"
"961","041 Sixmilebridge,Clare,Ireland"
"962","041 Sixmilebridge,Clare,Ireland"
"963","041 Sixmilebridge,Clare,Ireland"
"964","041 Sixmilebridge,Clare,Ireland"
"965","041 Sixmilebridge,Clare,Ireland"
"966","041 Sixmilebridge,Clare,Ireland"
"967","041 Sixmilebridge,Clare,Ireland"
"968","041 Sixmilebridge,Clare,Ireland"
"969","065 Smithstown,Clare,Ireland"
"970","042 Spancelhill,Clare,Ireland"
"971","042 Spancelhill,Clare,Ireland"
"972","042 Spancelhill,Clare,Ireland"
"973","102 St. Martin's,Clare,Ireland"
"974","043 Templemaley,Clare,Ireland"
"975","043 Templemaley,Clare,Ireland"
"976","043 Templemaley,Clare,Ireland"
"977","043 Templemaley,Clare,Ireland"
"978","154 Toberbreeda,Clare,Ireland"
"979","044 Tomfinlough,Clare,Ireland"
"980","044 Tomfinlough,Clare,Ireland"
"981","044 Tomfinlough,Clare,Ireland"
"982","155 Tulla,Clare,Ireland"
"983","155 Tulla,Clare,Ireland"
"984","155 Tulla,Clare,Ireland"
"985","155 Tulla,Clare,Ireland"
"986","155 Tulla,Clare,Ireland"
"987","103 Tullig,Clare,Ireland"
"988","104 Tullycreen,Clare,Ireland"
"989","045 Urlan,Clare,Ireland"
"990","045 Urlan,Clare,Ireland"
"991","045 Urlan,Clare,Ireland"
"992","001 Ennis No. 1 Urban,Clare,Ireland"
"993","001 Ennis No. 1 Urban,Clare,Ireland"
"994","001 Ennis No. 1 Urban,Clare,Ireland"
"995","001 Ennis No. 1 Urban,Clare,Ireland"
"996","001 Ennis No. 1 Urban,Clare,Ireland"
"997","001 Ennis No. 1 Urban,Clare,Ireland"
"998","001 Ennis No. 1 Urban,Clare,Ireland"
"999","003 Ennis No. 3 Urban,Clare,Ireland"
"1000","004 Ennis No. 4 Urban,Clare,Ireland"
"1001","004 Ennis No. 4 Urban,Clare,Ireland"
"1002","004 Ennis No. 4 Urban,Clare,Ireland"
"1003","004 Ennis No. 4 Urban,Clare,Ireland"
"1004","004 Ennis No. 4 Urban,Clare,Ireland"
"1005","004 Ennis No. 4 Urban,Clare,Ireland"
"1006","004 Ennis No. 4 Urban,Clare,Ireland"
"1007","004 Ennis No. 4 Urban,Clare,Ireland"
"1008","054 Abbeymahon,Cork County,Ireland"
"1009","054 Abbeymahon,Cork County,Ireland"
"1010","054 Abbeymahon,Cork County,Ireland"
"1011","047 Adrigole,Cork County,Ireland"
"1012","047 Adrigole,Cork County,Ireland"
"1013","286 Aghadown North,Cork County,Ireland"
"1014","287 Aghadown South,Cork County,Ireland"
"1015","287 Aghadown South,Cork County,Ireland"
"1016","287 Aghadown South,Cork County,Ireland"
"1017","121 Aghern,Cork County,Ireland"
"1018","197 Aghinagh,Cork County,Ireland"
"1019","197 Aghinagh,Cork County,Ireland"
"1020","198 Aglish,Cork County,Ireland"
"1021","198 Aglish,Cork County,Ireland"
"1022","198 Aglish,Cork County,Ireland"
"1023","198 Aglish,Cork County,Ireland"
"1024","032 Ahil,Cork County,Ireland"
"1025","145 Allow,Cork County,Ireland"
"1026","145 Allow,Cork County,Ireland"
"1027","320 Ardagh,Cork County,Ireland"
"1028","320 Ardagh,Cork County,Ireland"
"1029","055 Ardfield,Cork County,Ireland"
"1030","055 Ardfield,Cork County,Ireland"
"1031","055 Ardfield,Cork County,Ireland"
"1032","055 Ardfield,Cork County,Ireland"
"1033","221 Ardskeagh,Cork County,Ireland"
"1034","221 Ardskeagh,Cork County,Ireland"
"1035","056 Argideen,Cork County,Ireland"
"1036","105 Aultagh,Cork County,Ireland"
"1037","011 Ballinadee,Cork County,Ireland"
"1038","011 Ballinadee,Cork County,Ireland"
"1039","075 Ballincollig,Cork County,Ireland"
"1040","075 Ballincollig,Cork County,Ireland"
"1041","075 Ballincollig,Cork County,Ireland"
"1042","075 Ballincollig,Cork County,Ireland"
"1043","075 Ballincollig,Cork County,Ireland"
"1044","075 Ballincollig,Cork County,Ireland"
"1045","075 Ballincollig,Cork County,Ireland"
"1046","075 Ballincollig,Cork County,Ireland"
"1047","075 Ballincollig,Cork County,Ireland"
"1048","075 Ballincollig,Cork County,Ireland"
"1049","075 Ballincollig,Cork County,Ireland"
"1050","075 Ballincollig,Cork County,Ireland"
"1051","075 Ballincollig,Cork County,Ireland"
"1052","075 Ballincollig,Cork County,Ireland"
"1053","075 Ballincollig,Cork County,Ireland"
"1054","075 Ballincollig,Cork County,Ireland"
"1055","075 Ballincollig,Cork County,Ireland"
"1056","075 Ballincollig,Cork County,Ireland"
"1057","075 Ballincollig,Cork County,Ireland"
"1058","075 Ballincollig,Cork County,Ireland"
"1059","075 Ballincollig,Cork County,Ireland"
"1060","075 Ballincollig,Cork County,Ireland"
"1061","075 Ballincollig,Cork County,Ireland"
"1062","075 Ballincollig,Cork County,Ireland"
"1063","075 Ballincollig,Cork County,Ireland"
"1064","075 Ballincollig,Cork County,Ireland"
"1065","075 Ballincollig,Cork County,Ireland"
"1066","075 Ballincollig,Cork County,Ireland"
"1067","075 Ballincollig,Cork County,Ireland"
"1068","075 Ballincollig,Cork County,Ireland"
"1069","075 Ballincollig,Cork County,Ireland"
"1070","075 Ballincollig,Cork County,Ireland"
"1071","075 Ballincollig,Cork County,Ireland"
"1072","075 Ballincollig,Cork County,Ireland"
"1073","075 Ballincollig,Cork County,Ireland"
"1074","075 Ballincollig,Cork County,Ireland"
"1075","075 Ballincollig,Cork County,Ireland"
"1076","075 Ballincollig,Cork County,Ireland"
"1077","075 Ballincollig,Cork County,Ireland"
"1078","075 Ballincollig,Cork County,Ireland"
"1079","075 Ballincollig,Cork County,Ireland"
"1080","075 Ballincollig,Cork County,Ireland"
"1081","075 Ballincollig,Cork County,Ireland"
"1082","075 Ballincollig,Cork County,Ireland"
"1083","075 Ballincollig,Cork County,Ireland"
"1084","075 Ballincollig,Cork County,Ireland"
"1085","075 Ballincollig,Cork County,Ireland"
"1086","075 Ballincollig,Cork County,Ireland"
"1087","075 Ballincollig,Cork County,Ireland"
"1088","075 Ballincollig,Cork County,Ireland"
"1089","075 Ballincollig,Cork County,Ireland"
"1090","075 Ballincollig,Cork County,Ireland"
"1091","075 Ballincollig,Cork County,Ireland"
"1092","075 Ballincollig,Cork County,Ireland"
"1093","075 Ballincollig,Cork County,Ireland"
"1094","075 Ballincollig,Cork County,Ireland"
"1095","075 Ballincollig,Cork County,Ireland"
"1096","075 Ballincollig,Cork County,Ireland"
"1097","075 Ballincollig,Cork County,Ireland"
"1098","075 Ballincollig,Cork County,Ireland"
"1099","075 Ballincollig,Cork County,Ireland"
"1100","075 Ballincollig,Cork County,Ireland"
"1101","075 Ballincollig,Cork County,Ireland"
"1102","075 Ballincollig,Cork County,Ireland"
"1103","075 Ballincollig,Cork County,Ireland"
"1104","075 Ballincollig,Cork County,Ireland"
"1105","106 Ballingurteen,Cork County,Ireland"
"1106","106 Ballingurteen,Cork County,Ireland"
"1107","106 Ballingurteen,Cork County,Ireland"
"1108","178 Ballinspittle,Cork County,Ireland"
"1109","178 Ballinspittle,Cork County,Ireland"
"1110","178 Ballinspittle,Cork County,Ireland"
"1111","246 Ballintemple,Cork County,Ireland"
"1112","246 Ballintemple,Cork County,Ireland"
"1113","246 Ballintemple,Cork County,Ireland"
"1114","277 Ballyarthur,Cork County,Ireland"
"1115","309 Ballybane,Cork County,Ireland"
"1116","309 Ballybane,Cork County,Ireland"
"1117","222 Ballyclogh,Cork County,Ireland"
"1118","222 Ballyclogh,Cork County,Ireland"
"1119","222 Ballyclogh,Cork County,Ireland"
"1120","247 Ballycottin,Cork County,Ireland"
"1121","247 Ballycottin,Cork County,Ireland"
"1122","247 Ballycottin,Cork County,Ireland"
"1123","247 Ballycottin,Cork County,Ireland"
"1124","247 Ballycottin,Cork County,Ireland"
"1125","247 Ballycottin,Cork County,Ireland"
"1126","247 Ballycottin,Cork County,Ireland"
"1127","247 Ballycottin,Cork County,Ireland"
"1128","310 Ballydehob,Cork County,Ireland"
"1129","310 Ballydehob,Cork County,Ireland"
"1130","310 Ballydehob,Cork County,Ireland"
"1131","310 Ballydehob,Cork County,Ireland"
"1132","310 Ballydehob,Cork County,Ireland"
"1133","179 Ballyfeard,Cork County,Ireland"
"1134","180 Ballyfoyle,Cork County,Ireland"
"1135","076 Ballygarvan,Cork County,Ireland"
"1136","076 Ballygarvan,Cork County,Ireland"
"1137","076 Ballygarvan,Cork County,Ireland"
"1138","076 Ballygarvan,Cork County,Ireland"
"1139","076 Ballygarvan,Cork County,Ireland"
"1140","012 Ballygroman,Cork County,Ireland"
"1141","012 Ballygroman,Cork County,Ireland"
"1142","012 Ballygroman,Cork County,Ireland"
"1143","012 Ballygroman,Cork County,Ireland"
"1144","012 Ballygroman,Cork County,Ireland"
"1145","012 Ballygroman,Cork County,Ireland"
"1146","146 Ballyhoolahan,Cork County,Ireland"
"1147","122 Ballyhooly,Cork County,Ireland"
"1148","122 Ballyhooly,Cork County,Ireland"
"1149","122 Ballyhooly,Cork County,Ireland"
"1150","122 Ballyhooly,Cork County,Ireland"
"1151","181 Ballymackean,Cork County,Ireland"
"1152","181 Ballymackean,Cork County,Ireland"
"1153","182 Ballymartle,Cork County,Ireland"
"1154","182 Ballymartle,Cork County,Ireland"
"1155","182 Ballymartle,Cork County,Ireland"
"1156","182 Ballymartle,Cork County,Ireland"
"1157","013 Ballymodan,Cork County,Ireland"
"1158","013 Ballymodan,Cork County,Ireland"
"1159","013 Ballymodan,Cork County,Ireland"
"1160","013 Ballymodan,Cork County,Ireland"
"1161","013 Ballymodan,Cork County,Ireland"
"1162","013 Ballymodan,Cork County,Ireland"
"1163","013 Ballymodan,Cork County,Ireland"
"1164","013 Ballymodan,Cork County,Ireland"
"1165","013 Ballymodan,Cork County,Ireland"
"1166","013 Ballymodan,Cork County,Ireland"
"1167","013 Ballymodan,Cork County,Ireland"
"1168","013 Ballymodan,Cork County,Ireland"
"1169","013 Ballymodan,Cork County,Ireland"
"1170","013 Ballymodan,Cork County,Ireland"
"1171","013 Ballymodan,Cork County,Ireland"
"1172","013 Ballymodan,Cork County,Ireland"
